navi_usage/hours,radio_usage/hours,ac_usage/hours,drive_time/hours,number_occupants,driver_age,call_time/hours,trips_num,speed,target,cooling/hours,id,body_style_A-Class,body_style_AMG GT,body_style_B-Class,body_style_CLA,body_style_CLS,body_style_E-Class,body_style_GLA/GLB,body_style_GLC,body_style_GLE,body_style_GLS,class_Convertible,class_Coupé,class_Hatch,class_MPV,class_SUC,class_SUV,class_Sedan,class_Shooting Brake,class_Wagon,country_AU,country_CA,country_JP,country_KR,country_MX,country_NZ,country_TW,country_US
3.0497,3.3191,6.6889,21.7665,1,53,0.6495,27.0,53.9,1,6.9753,01435d1d-4944-4b44-9732-a608518afc1f,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.4948,9.5473,7.0626,28.3175,2,51,0.0,35.0,71.0,1,7.2162,fa57faa4-231f-4dde-a0d8-eefd7ad48d75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.7764,7.479,2.1959,26.3442,2,54,1.802,55.0,83.89,1,2.3858,914bcff2-414c-4a50-a2d3-1695ed375bd2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13.0731,11.9526,7.6168,30.4364,2,58,0.0,27.0,64.47,1,7.8058,4bafa122-caa2-4845-b6c4-42874ae80091,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.5212,13.2585,8.5062,31.5216,2,52,0.0,36.0,66.65,1,8.5407,83b0abaf-5a17-4a61-85b9-75a7ae2f0dab,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11.0857,14.8536,0.0,32.7941,2,66,1.416,66.0,91.56,1,0.2746,d57c5637-c50c-4ecc-bf55-fb8c5c6120d5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.2308,9.5575,11.2749,28.16715,2,42,0.0085,24.0,70.45,1,11.4764,432a386f-68c0-4fa7-b468-ca2243043872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10.7335,13.6488,12.8985,31.8381,2,32,1.3074,32.0,84.01,1,13.0731,484efebd-7625-4070-b84a-b3d20e3c8a0e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11.9043,11.5988,3.2586,30.135,2,54,1.4036,49.0,86.28,0,3.5341,d6059725-6e4b-4961-b64f-a9796f1e9f8a,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.6678,10.9534,2.3451,29.5765,2,51,3.255,61.0,91.81,1,2.4818,bbcf6a1c-73eb-4625-b5be-58a939cb768d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.544,0.2332,3.1355,17.4815,1,57,0.6495,34.0,60.31,1,3.2696,278d849a-a57b-4ef0-83a6-4292d0c69ac6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11.1279,10.9865,8.436,29.6054,2,51,0.0,32.0,67.65,1,8.6337,f64d1872-df64-483f-9db8-c6fb866da12c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6.6743,8.1603,6.4204,27.0119,1,58,0.0,31.0,63.04,1,6.5689,a8f60133-8fef-4fff-bd92-1adeb80d7ee8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9.5221,17.3309,10.3234,34.6701,2,35,1.3736,48.0,88.9,1,10.4022,b9f7e727-4dd0-4cc0-b7b7-760cca55908b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.2056,17.6937,3.5253,34.9357,2,54,0.0,59.0,77.61,0,3.6032,d98f33db-3797-4c4e-bcfe-9ee6d4e396ad,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.9818,22.6361,11.1412,38.3571,3,39,0.0858,45.0,86.28,1,11.3908,65bff754-dc4b-4efd-8e9c-e79644810554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.859,6.6424,9.6665,25.4975,3,38,0.0482,39.0,67.16,1,9.7384,7290c349-a9c5-4c2b-928d-3f359a16b018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12.3696,16.1231,8.6103,33.7696,2,41,0.3819,47.0,83.56,0,8.8695,db34ee20-70d2-4127-bd05-37406c297168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4.4351,6.8751,6.9731,25.7362,2,48,0.0852,38.0,69.48,0,7.0017,43b8af88-08af-4c1d-b2b4-bfed8b13c207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10.967,11.0583,7.2538,29.668,2,45,0.6009,42.0,79.69,1,7.4764,16437dcd-57ba-4386-b2ae-b255ff0d9421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7.974,7.3946,8.6149,26.2602,2,37,2.2678,36.0,82.66,1,8.6624,54a496cc-65fd-471e-ab21-bd424b770f25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.1494,1.2994,4.054,19.0892,2,53,0.6495,34.0,61.85,1,4.1751,def5c575-4f78-4a8a-841d-6281db2c0c21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4.7369,8.4944,7.3453,27.3327,2,47,0.2495,40.0,72.72,1,7.486,d573bfa9-5821-4896-9c53-ea786d389850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11.4153,15.0284,8.8849,32.9303,1,66,0.0,14.0,56.37,1,9.1228,94977066-8d9e-41d4-b40b-d1b796b8bd3c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7.6543,17.3641,4.7922,34.6945,2,53,0.0,53.0,80.58,1,5.0292,79819fd0-a16c-4ca2-8662-e449d14e3195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7.4156,15.7839,12.1918,33.512,2,33,1.6649,39.0,87.43,0,12.3093,b9e0ec14-8344-4cd5-91e5-32bdc6c84cf8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.9289,2.623,5.1616,20.8884,2,46,1.1739,35.0,72.53,1,5.3449,0908403c-e94d-4204-9e1e-7bbe9a4d54c5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.4895,2.3753,5.578,20.5654,2,36,3.7671,44.0,83.23,1,5.5972,11d4162f-4050-4d50-8ab1-436f7679af7c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13.6683,11.2781,7.8958,29.8589,2,37,1.9723,46.0,87.5,1,8.0384,5293a085-6fa7-441b-835c-581864e823ea,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.1862,9.0318,7.017,27.8402,2,53,0.0,35.0,67.48,0,7.3068,7d586086-9ba0-477f-abfc-6194c867923b,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.1108,5.1644,1.3999,23.9194,2,61,0.8511,49.0,76.35,1,1.566,bcfcfdfc-5305-4104-9b45-fdd9ab9a191b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9.4788,7.4895,8.0924,26.3546,1,55,0.0,18.0,66.17,1,8.2405,eef7c639-fa7f-4585-a6ef-c44b74b35cb9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.0241,20.2434,9.9284,36.7437,3,40,1.1421,45.0,90.15,1,9.9971,55db5db3-cac9-4222-bab5-591202e2d3d4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.9965,8.8308,10.7603,27.6516,2,40,0.0,33.0,67.66,0,10.7633,0d218a60-d93e-4398-93f1-7be0ccce20f0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.4309,1.7715,3.3064,19.7528,2,56,0.124,41.0,63.92,1,3.492,b4bcffd1-9162-4fcb-b978-77c48f12403f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.5718,5.2528,4.2464,24.017,2,40,3.7238,52.0,89.85,0,4.5413,d5586bdf-6219-45e1-a1dc-39d41cf92a39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.8546,4.9642,9.7614,23.6965,2,26,0.6495,42.0,77.57,1,10.034,84a8dbb0-8f9c-4b6b-b2a1-ef2f13b191f3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5.165,7.9801,6.1581,26.8371,2,55,0.0,39.0,63.9,1,6.2455,91809262-f986-45af-b3e2-7f492df13d4b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2.8744,0.789,4.5142,18.3402,2,44,1.0395,39.0,68.64,1,4.8102,2f1929bc-0e37-4ce7-bd53-ef21acd5b85a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.5145,2.0999,4.8769,20.1994,2,60,0.0,22.0,59.27,1,4.919,34ebf591-61c4-418a-81c9-4954f1f00a8a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4.9352,13.9765,8.9219,32.1012,2,55,0.0,33.0,61.62,1,9.1088,c0a0e193-c774-4bd4-a96f-f0052f8cbf32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14.195,21.403,7.6502,37.535,2,45,0.0,53.0,82.02,0,7.8259,8618a1c4-0296-48b8-9b3f-ebbe3eb89584,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.9762,11.3324,3.3247,29.9058,1,51,0.9261,56.0,84.1,0,3.5992,4e1f2179-1365-4eca-8a44-3dd08a9aaa6b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9.2765,6.4709,5.206,25.3201,2,48,1.0418,43.0,77.6,0,5.4596,75592f3b-b8e6-4109-8349-fa8c10885fed,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.9435,16.9688,8.3822,34.4028,2,44,0.6495,45.0,82.22,1,8.6811,af693a89-7592-47b5-9537-3f0003c9d74f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.1728,20.6028,6.6001,36.9909,2,44,1.7257,50.0,95.24,1,6.8671,b73aba66-7aee-4961-8586-3ff693a5cf8d,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.2388,13.5121,7.6604,31.7276,2,56,0.0,33.0,71.39,0,7.7517,335586fe-1ef6-4eb0-be95-b7d328dff4af,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.4666,14.9607,8.8615,32.8776,1,51,0.6495,33.0,74.06,1,8.9246,d4334219-6b24-4e21-9e34-c9935d681a95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.7888,15.9986,9.5156,33.6753,1,60,0.0,15.0,63.87,1,9.6832,91594cc7-931d-469f-8bc5-b4a158b5e24e,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11.3633,17.6497,7.6696,34.9036,2,47,0.6495,46.0,80.42,0,7.7743,ec01e8d8-fec4-41d2-8355-7fb766a339f2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.103,3.6493,8.1598,22.1692,2,41,0.3672,30.0,65.78,1,8.2072,b1ed2398-4797-4525-8818-af5e4baa48de,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4.8151,20.6329,9.0135,37.0115,2,42,0.0,52.0,83.57,0,9.0307,918f62ae-ebb6-47b7-b5b7-13241cd44f9d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.2997,0.9578,2.0325,18.5919,2,59,0.28,40.0,65.85,1,2.0793,97490d05-1d6c-432e-a603-21b6d78762be,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12.7197,19.685,8.7113,36.3561,2,36,1.6403,53.0,93.56,1,8.9843,d10c8b06-d856-4f71-adb6-c8b837d8f9f7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8.2873,16.8488,9.0651,34.3137,2,48,0.0,45.0,68.19,0,9.3175,dd13ea3e-a7b6-4156-bf19-d04c3355c7f1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11.7541,12.105,9.7156,30.5652,2,37,1.9378,37.0,86.75,1,9.8171,9b31eaa5-2cc9-4990-9bb1-2fd8ee203735,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.4628,8.0239,7.1565,26.8797,3,40,2.3001,44.0,84.1,0,7.2279,53fe9dcb-d4bc-4494-89fc-174b3c098f1f,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.8304,19.1855,10.8512,36.0055,2,43,0.0,40.0,76.43,0,11.0834,59108542-dc9d-41b2-9881-ad1fc9b443cd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.7079,10.822,7.9053,29.4613,2,40,2.1728,43.0,86.75,1,8.021,34af0653-3294-4a3d-b06a-e267145776b3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.1547,1.842,2.8502,19.8496,2,49,0.6495,48.0,74.78,1,2.9772,8a346e5f-b21b-4ab4-a258-23d3b1494c44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.3189,10.8672,7.4474,29.501,2,46,0.596,36.0,80.06,1,7.7399,a0dab09d-ab4a-4133-9dd6-e5f84038a46a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.5282,3.2953,5.1613,21.7372,2,42,1.4083,48.0,74.23,1,5.4178,78c9af8d-eed2-446d-859d-d5fa170e26f3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7.893,4.9505,1.0841,23.6811,1,63,0.6848,49.0,75.12,1,1.341,2ca49eb0-a22f-4aec-8144-f5f855d62bb9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.941,9.8003,3.1005,28.5486,2,62,0.0637,44.0,74.77,1,3.3248,61a6bf2a-fc65-4395-bed5-08686aee6fca,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.6125,16.3316,0.8744,33.9269,2,52,3.0826,66.0,97.61,1,1.0738,fd04c4b5-c472-42bd-abb0-31306d38cb44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.8496,15.948,8.7504,33.6369,3,39,1.8367,51.0,88.91,1,8.8324,322dac6e-2dd4-40ce-9690-d4b3b2f66982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.8743,14.069,8.8099,32.175,2,37,1.2409,49.0,85.73,1,9.0344,f6dd3dae-a5b1-4cba-87bf-4363ac716dce,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.4734,10.7197,4.5251,29.3713,2,64,0.0,42.0,60.82,1,4.7668,b03229b6-4d3e-4c38-ad4f-d08de9a23123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6.1686,2.0141,3.1749,20.0839,1,57,0.0,41.0,59.87,1,3.3998,793ae457-b1d2-428e-9ef5-0d2646d4e5ca,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.0,3.5184,15.482,2,34,1.5102,56.0,68.79,1,3.8093,e6b6fa1e-3afb-4e46-9f87-e21e64b7035b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14.538,15.1756,7.2036,33.0445,2,48,0.6495,40.0,83.84,1,7.4757,d5127057-992b-4ece-8842-919ef5d10c04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14.4215,15.4409,7.6599,33.2493,2,47,0.4909,39.0,84.0,1,7.8301,d2a05f9b-c995-4b71-9c20-7615c70d40a2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.4036,2.8901,4.7155,21.2302,3,40,1.5027,57.0,74.0,1,4.8411,b2f3be41-17a0-4304-aad7-438b77986c78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.1755,6.7501,3.8658,25.6083,1,49,1.7859,48.0,82.65,1,4.0574,a849eb19-cfe5-42e6-b162-d421e30cafd6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.2708,8.5221,7.5192,27.3591,2,42,0.9392,41.0,78.64,1,7.7148,8a203aff-8b1c-4501-a84e-6f2c15194d47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.2198,0.0,2.0396,14.7526,2,56,0.0,25.0,59.64,1,2.2905,ee478597-6b44-4a2e-86c3-8172ebd3e1d1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0,2.2242,3.2218,20.3655,2,52,1.4757,47.0,72.53,1,3.4875,90bea6d8-70f9-440c-80cf-f76e5d29c565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.9253,3.7997,4.748,22.35,2,53,0.0,41.0,63.03,1,4.9493,7b42e470-068f-4b24-8af7-e099eb0b4b21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.1032,10.3951,2,40,2.7197,50.0,76.26,1,0.1582,66610045-4065-4595-801a-095ad23b58f4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.3479,2.7496,3.3799,21.0512,2,44,4.1677,49.0,86.54,1,3.415,15be3932-dc68-4d88-8175-ee1c7c2b45dc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.3052,5.4929,1.0809,24.2801,2,61,0.8679,49.0,77.65,1,1.3148,8329d85d-2b5a-44b5-8244-1166082c42af,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.0597,12.9394,12.8498,31.2602,2,46,0.0,22.0,60.87,1,12.9484,3422bf3e-4924-42b0-9582-fcd60e57d039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.8599,5.0753,5.4844,23.8205,2,48,1.2305,41.0,75.13,1,5.7209,8764501b-6192-4cd7-a3a6-ef0e2c3c401e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.0719,6.309,6.0162,25.1512,2,47,0.9111,42.0,74.71,1,6.0584,c9b0e9ca-ec60-4c9f-9326-98ba747823e7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7.2248,5.7434,4.938,24.5512,2,58,0.0,35.0,64.13,1,5.207,c875be89-5374-4a87-9f49-55a1653e0e35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.6993,14.0743,12.3986,32.1793,3,38,0.3798,29.0,79.34,0,12.6038,605c89af-f7aa-4cc4-a020-6d188eccca80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.9899,7.9241,6.7482,26.7825,1,52,0.0,36.0,67.05,1,6.9323,5cf28f7c-0586-47c9-a6ba-9beb5a2cdf6e,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,21.1977,5.4639,37.3962,2,43,2.2677,65.0,95.4,1,5.6823,9c0e3d9e-5827-432d-9ed1-2c0dbc141b3d,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.9305,14.0081,0.116,32.1265,2,51,2.4835,67.0,96.45,1,0.1391,d77aaf88-1d66-4103-80dd-3056c83c3acb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3.5421,12.2182,9.2193,30.6605,2,49,0.0,33.0,71.57,0,9.4928,16a3302c-7510-4455-b81a-2b9855d6b9e1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.4068,6.6361,3.5921,25.491,2,53,1.3145,45.0,79.96,1,3.6055,8883e147-b78d-4cc3-9ec8-eba985081522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9.4783,10.8826,9.8087,29.5145,3,37,1.0919,39.0,80.95,1,9.9876,b87add18-1e60-4d9e-a6a7-261151cb1e36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.4311,5.4975,5.1141,24.2851,1,58,0.6495,35.0,61.87,1,5.1228,c953f093-8291-4421-b3c8-869a22d024c5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10.88,10.605,5.2399,29.2701,2,46,2.3574,47.0,88.61,1,5.5326,acac54ed-5c79-4277-813d-33989f066ee2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.3858,25.4078,13.5943,40.1393,3,39,0.0,34.0,85.89,0,13.6782,a047e4a0-3247-46c3-9a07-1ff7f8500ad2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2.389,15.5967,12.6291,33.3689,2,45,0.0,28.0,70.48,1,12.7707,875b2440-8798-4646-b35d-3de20d999994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.7022,14.9101,12.3286,32.8382,2,41,0.0,32.0,74.52,0,12.3879,bcf76dc5-b2e5-44bb-a21f-f001739e9184,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.5389,7.1796,3.2352,26.0447,2,51,1.7128,47.0,84.23,1,3.2479,7c0dae6c-b67e-46b2-9b09-e3273112f0e2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.2749,5.4716,4.9114,24.2569,2,49,1.0247,40.0,77.04,1,4.9925,0b1f4a67-4edc-4092-a19d-59185be760b8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.1158,15.6013,5.4609,33.3724,3,41,0.6495,55.0,98.93,1,5.533,b377708a-e155-4e0c-bc98-9d6204c31d02,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.871,6.6156,7.3226,25.4699,2,45,0.4996,40.0,71.89,1,7.358,dcb62628-6ed5-4e43-becf-714f8e090ba6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.6096,5.8998,5.7305,24.7188,2,46,0.6495,43.0,76.15,1,5.9684,1bbf3553-0077-41ed-ae32-7aef14fc2974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.8724,7.4545,5.7816,26.3198,1,58,0.0,36.0,62.58,1,6.0263,03035a2e-9b32-46fa-8b9f-6e617f4b420b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.4487,7.915,5.8058,26.7736,2,49,0.0,47.0,69.93,1,5.9392,e11568c1-c473-4712-8b25-661435c83b18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.9178,6.7183,5.8783,25.5756,2,48,0.6495,38.0,76.81,1,5.8928,5e50a9c4-5878-41ce-b3f7-34ba80244334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4.6167,6.1213,5.3685,24.9539,2,53,0.0864,39.0,69.25,1,5.6641,15b687d5-1e89-4ade-832d-453994e4890c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6.0137,9.0382,12.6245,27.8462,2,36,0.0,23.0,69.31,1,12.8462,f47919a2-2f2d-4eb9-a45a-1c8307c93d60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13.6374,14.711,2.9028,32.6825,2,52,1.8633,53.0,91.93,0,3.2018,ff1477cd-870a-4b5b-9add-358609e6b83b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9462,0.7957,2.0053,18.3504,2,48,3.2949,54.0,80.86,1,2.2772,08876e79-e6f0-4c90-a413-efc5a66524f0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.3755,15.5284,10.1303,33.3165,2,47,0.0,32.0,75.72,1,10.265,7bc56ee9-d955-4d25-b012-891378a604cb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
